Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code
2014,MAHARASHTRA,BHANDARA - GONDIYA,JITENDRA AADKUJI RAUT,AKHIL BHARATIYA MANAVATA PAKSHA,1077,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,RANJEET AMARDAS SUKHDEVE,AMBEDKAR SAMAJ PARTY,987,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,MIRZA VAHED BEG AHMADBEG,INDEPENDENT,899,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,VARSHA GOVIND TIDKE,INDEPENDENT,594,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,WADHAVE DAMODHAR NATTHU,INDEPENDENT,577,S13,11
2014,MAHARASHTRA,BHANDARA - GONDIYA,NONE OF THE ABOVE,NONE OF THE ABOVE,4032,S13,11
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,ASHOK MAHADEORAO NETE,BHARATIYA JANATA PARTY,535982,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,DR. NAMDEO DALLUJI USENDI,INDIAN NATIONAL CONGRESS,299112,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,RAMRAO GOVINDA NANNAWARE,BAHUJAN SAMAJ PARTY,66906,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,DR. GAJBE RAMESHKUMAR BABURAOJI,AAM AADMI PARTY,45458,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,NAMDEO ANANDRAO KANNAKE,COMMUNIST PARTY OF INDIA,22512,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,SATISH GOKULDAS PENDAM,ALL INDIA TRINAMOOL CONGRESS,8156,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,DEORAO MONBA NANNAWARE,AMBEDKARITE PARTY OF INDIA,6606,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,DANDEKAR BABURAO LAXMAN,INDEPENDENT,6470,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,VINOD ANKUSH NANNAWARE,SAMAJWADI PARTY,4287,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,DIWAKAR PENDAM (EX. SERVICEMAN),BAHUJAN MUKTI PARTY,3730,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,ADV. PRABHAKAR MAHAGUJI DADMAL,REPUBLICAN PARTY OF INDIA,3422,S13,12
2014,MAHARASHTRA,GADCHIROLI-CHIMUR,NONE OF THE ABOVE,NONE OF THE ABOVE,24488,S13,12
2014,MAHARASHTRA,CHANDRAPUR,AHIR HANSRAJ GANGARAM,BHARATIYA JANATA PARTY,508049,S13,13
2014,MAHARASHTRA,CHANDRAPUR,DEOTALE SANJAY WAMANRAO,INDIAN NATIONAL CONGRESS,271780,S13,13
2014,MAHARASHTRA,CHANDRAPUR,CHATAP WAMANRAO SADASHIV,AAM AADMI PARTY,204413,S13,13
2014,MAHARASHTRA,CHANDRAPUR,KUMBHARE HANSRAJ GULAB,BAHUJAN SAMAJ PARTY,49229,S13,13
2014,MAHARASHTRA,CHANDRAPUR,PRAMOD MANGARUJI SORTE,INDEPENDENT,10930,S13,13
2014,MAHARASHTRA,CHANDRAPUR,VINOD DINANATH MESHRAM,INDEPENDENT,8936,S13,13
2014,MAHARASHTRA,CHANDRAPUR,ASHOK VITHOBA KHANDALE,REPUBLICAN PARTY OF INDIA,8302,S13,13
2014,MAHARASHTRA,CHANDRAPUR,NAMDEO  SHEDMAKE,INDEPENDENT,5829,S13,13
2014,MAHARASHTRA,CHANDRAPUR,NANDKISHOR GANGARAM RANGARI,AMBEDKARITE PARTY OF INDIA,4850,S13,13
2014,MAHARASHTRA,CHANDRAPUR,FIRAJ  PATHAN,BAHUJAN MUKTI PARTY,4341,S13,13
2014,MAHARASHTRA,CHANDRAPUR,QURESHI M. EKHALAK M. YUSUF,SOCIALIST PARTY (INDIA),4176,S13,13
2014,MAHARASHTRA,CHANDRAPUR,KARTIK GAJANAN KODAPE,INDEPENDENT,3879,S13,13
2014,MAHARASHTRA,CHANDRAPUR,NITIN VASANT POHANE,LOK BHARATI,3772,S13,13
2014,MAHARASHTRA,CHANDRAPUR,PANKAJKUMAR  SHARMA,ALL INDIA TRINAMOOL CONGRESS,3216,S13,13
2014,MAHARASHTRA,CHANDRAPUR,GHAYWAN ROSHAN JAMBUWANTRAO,REPUBLICAN PAKSHA (KHORIPA),2736,S13,13
2014,MAHARASHTRA,CHANDRAPUR,ATUL ASHOK MUNGINWAR,INDEPENDENT,2693,S13,13
2014,MAHARASHTRA,CHANDRAPUR,SIDDHARTH  RAUT,PRABUDDHA REPUBLICAN PARTY,2188,S13,13
2014,MAHARASHTRA,CHANDRAPUR,SANJAY NILKANTH GAWANDE,INDEPENDENT,2167,S13,13
2014,MAHARASHTRA,CHANDRAPUR,NONE OF THE ABOVE,NONE OF THE ABOVE,8257,S13,13
2014,MAHARASHTRA,YAVATMAL-WASHIM,GAWALI BHAVANA PUNDLIKRAO,SHIVSENA,477905,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,ADV.SHIVAJIRAO SHIVARAMJI MOGHE,INDIAN NATIONAL CONGRESS,384089,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD BALIRAM PARASHRAM,BAHUJAN SAMAJ PARTY,48981,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,RAJU OR BHARATRAJE UDDHAORAO PATIL,MAHARASHTRA NAVNIRMAN SENA,26194,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD MOHAN MALLU,BHARIPA BAHUJAN MAHASANGH,22143,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,GAIKAWAD RAJENDRA VITTHAL,INDEPENDENT,7482,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,ULHAS VASRAMJI JADHAO,INDEPENDENT,7166,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD NARESH FULSING,AAM AADMI PARTY,6423,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,ABRAR AHMAD MAHMUD KHAN,WELFARE PARTY OF INDIA,5672,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,DHOTE JAMBUWANTRAO BAPURAO,ALL INDIA FORWARD BLOC,4708,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,RATHOD INDUWAR KASHIRAM,BAHUJAN MUKTI PARTY,4627,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,SUDHAKAR NAMDEORAO GHAYAWAN,REPUBLICAN PARTY OF INDIA (KHOBRAGADE),3602,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,NARESH MAHADEORAO GUGHANE,INDEPENDENT,3422,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,AHMAD PARVEZ IQBAL AHMAD NUR MOHAMMAD,SAMAJWADI PARTY,3262,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,PRAKASH RAGHUNATH RAUT,INDEPENDENT,2514,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,GURNULE RAMESH VITHOBA,INDEPENDENT,2484,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,SAWAKE RAMKRUSHNA PUNDLIKRAO,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) RED STAR,2193,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,CHAVAN VINOD NARAYAN,INDEPENDENT,2177,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,SHAIKH JABBAR SHAIKH USUF,INDEPENDENT,2172,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,SURESH RAJARAM MUKHMALE,MAHARASHTRA VIKAS AGHADI,2130,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,RAGHUNATH SHANKARRAO SHELKE,AMBEDKARIST REPUBLICAN PARTY,1911,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,PRASHANT PANDHARINATH SURVE,INDEPENDENT,1558,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,KAMBLE UTTAM BHAGAJI,PRABUDDHA REPUBLICAN PARTY,1402,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,SHYAMKUMAR BAPURAO LOKHANDE,INDEPENDENT,1218,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,MESHRAM DNYANESHWAR TUKARAM,INDEPENDENT,1036,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,PATIL UPENDRA BABARAO,INDEPENDENT,895,S13,14
2014,MAHARASHTRA,YAVATMAL-WASHIM,NONE OF THE ABOVE,NONE OF THE ABOVE,5583,S13,14
2014,MAHARASHTRA,HINGOLI,RAJEEV SHANKARRAO SATAV,INDIAN NATIONAL CONGRESS,467397,S13,15
2014,MAHARASHTRA,HINGOLI,WANKHEDE SUBHASH BAPURAO,SHIVSENA,465765,S13,15
2014,MAHARASHTRA,HINGOLI,JADHAV CHUNNILAL MOHAN,BAHUJAN SAMAJ PARTY,25145,S13,15
2014,MAHARASHTRA,HINGOLI,D.B.NAIK,COMMUNIST PARTY OF INDIA  (MARXIST),14986,S13,15
2014,MAHARASHTRA,HINGOLI,UTTAMRAO PANDURANG RATHOD,BAHUJAN MUKTI PARTY,9770,S13,15
2014,MAHARASHTRA,HINGOLI,RAMRAO HARISING RATHOD,BHARIPA BAHUJAN MAHASANGH,9577,S13,15
2014,MAHARASHTRA,HINGOLI,DHABE UTTAM MAROTI,INDEPENDENT,7878,S13,15
2014,MAHARASHTRA,HINGOLI,WANKHEDE SUBHASH NAGORAO,JANATA DAL  (UNITED),6284,S13,15
2014,MAHARASHTRA,HINGOLI,WANKHEDE SUBHASH,INDEPENDENT,6157,S13,15
2014,MAHARASHTRA,HINGOLI,SATAV ATMARAM RAGHOJI,INDEPENDENT,5000,S13,15
2014,MAHARASHTRA,HINGOLI,PRINCIPAL DR.VITHAL NAMDEORAO KADAM,AAM AADMI PARTY,3729,S13,15
2014,MAHARASHTRA,HINGOLI,SATAV RAJU SHANKAR,INDEPENDENT,3522,S13,15
2014,MAHARASHTRA,HINGOLI,DEVJI GANGARAM ASOLE,INDEPENDENT,3165,S13,15
2014,MAHARASHTRA,HINGOLI,SHAIKH NAYEEM SHAIKH LAL,SAMAJWADI PARTY,2514,S13,15
2014,MAHARASHTRA,HINGOLI,BHAROSE ANANT RAMRAO,INDEPENDENT,2506,S13,15
2014,MAHARASHTRA,HINGOLI,GHUNNAR PRAKASH VITTHALRAO,INDEPENDENT,2497,S13,15
2014,MAHARASHTRA,HINGOLI,DESHMUKH BALASAHEB DESAI,INDEPENDENT,2154,S13,15
2014,MAHARASHTRA,HINGOLI,UTTAM RATHOD,INDEPENDENT,2147,S13,15
2014,MAHARASHTRA,HINGOLI,NAIKWADE DIGAMBAR GUNAJI,INDEPENDENT,2049,S13,15
2014,MAHARASHTRA,HINGOLI,DESAI PANDURANG DEVRAO,JANATA DAL  (SECULAR),1675,S13,15
2014,MAHARASHTRA,HINGOLI,SANTOSH NAMDEORAO SAGNE,AWAMI VIKAS PARTY,1526,S13,15
2014,MAHARASHTRA,HINGOLI,SURAJ VISHWANATH KONDARWAD,INDEPENDENT,1322,S13,15
2014,MAHARASHTRA,HINGOLI,SURYAWANSHI ASHOK BHAGWANRAO,INDEPENDENT,1292,S13,15
2014,MAHARASHTRA,HINGOLI,NONE OF THE ABOVE,NONE OF THE ABOVE,3107,S13,15
2014,MAHARASHTRA,NANDED,ASHOK SHANKARRAO CHAVAN,INDIAN NATIONAL CONGRESS,493075,S13,16
2014,MAHARASHTRA,NANDED,D. B. PATIL,BHARATIYA JANATA PARTY,411620,S13,16
2014,MAHARASHTRA,NANDED,RAJRATNA AMBEDKAR,BAHUJAN MUKTI PARTY,28447,S13,16
2014,MAHARASHTRA,NANDED,DR. HANSRAJ DADARAOJI VAIDYA,BAHUJAN SAMAJ PARTY,22809,S13,16
2014,MAHARASHTRA,NANDED,FEROZ KHAN GAZI,INDEPENDENT,8088,S13,16
2014,MAHARASHTRA,NANDED,PANJABRAO SHRIHARI WADJE PATIL,INDEPENDENT,5825,S13,16
2014,MAHARASHTRA,NANDED,BOCHARE SHANKAR MAHADJI,INDEPENDENT,5694,S13,16
2014,MAHARASHTRA,NANDED,MOHD. MAROOF AB. RAUF,INDEPENDENT,4771,S13,16
2014,MAHARASHTRA,NANDED,RAMCHANDRA GYANOBA SAWANT,BHARIPA BAHUJAN MAHASANGH,4206,S13,16
2014,MAHARASHTRA,NANDED,GRANTHI NARENDRASINGH ANMOLSINGH,AAM AADMI PARTY,3397,S13,16
2014,MAHARASHTRA,NANDED,RAMCHANDRA GANGARAM  BHARANDE,INDEPENDENT,3067,S13,16
2014,MAHARASHTRA,NANDED,DATTARAM BALAJI SURWANSHI,INDEPENDENT,2882,S13,16
2014,MAHARASHTRA,NANDED,PATHAN ZAFAR ALIKHAN MEHMOOD ALIKHAN,INDEPENDENT,1993,S13,16
2014,MAHARASHTRA,NANDED,GHUNNAR PRAKASH VITHALRAO,INDEPENDENT,1753,S13,16
2014,MAHARASHTRA,NANDED,SHINDE BALAJI VISHWANATHRAO,SAMAJWADI PARTY,1724,S13,16
2014,MAHARASHTRA,NANDED,SONTAKKE LAXMAN KISHAN,INDEPENDENT,1667,S13,16
2014,MAHARASHTRA,NANDED,ALTAF AHMED IQBAL AHMED,INDIAN UNION MUSLIM LEAGUE,1547,S13,16
2014,MAHARASHTRA,NANDED,HANMANTE VIJAY CHANDRAO,INDEPENDENT,1479,S13,16
2014,MAHARASHTRA,NANDED,ADV. DHONDOPANT NAGORAO HANUMANTE,INDEPENDENT,1473,S13,16
2014,MAHARASHTRA,NANDED,SAYYED TANVEER SAYYADHAMAJA,MAJLIS BACHAO TAHREEK,1288,S13,16
2014,MAHARASHTRA,NANDED,ADV. DEELIP PRABHAKARRAO KULKARNI (PHULWALKAR),INDEPENDENT,1285,S13,16
2014,MAHARASHTRA,NANDED,SHAIKH AFZALUDDIN AZEEMUDDIN,LOK BHARATI,1065,S13,16
2014,MAHARASHTRA,NANDED,VENUGOPAL SHASTRI TUMULURI S/O RAMKRISHNA,INDEPENDENT,1040,S13,16
2014,MAHARASHTRA,NANDED,NONE OF THE ABOVE,NONE OF THE ABOVE,3155,S13,16
2014,MAHARASHTRA,PARBHANI,JADHAV SANJAY (BANDU) HARIBHAU,SHIVSENA,578455,S13,17
2014,MAHARASHTRA,PARBHANI,BHAMBALE VIJAY MANIKRAO,NATIONALIST CONGRESS PARTY,451300,S13,17
2014,MAHARASHTRA,PARBHANI,GULMIR KHAN,BAHUJAN SAMAJ PARTY,33716,S13,17
2014,MAHARASHTRA,PARBHANI,COMRADE RAJAN KSHIRSAGAR,COMMUNIST PARTY OF INDIA,12404,S13,17
2014,MAHARASHTRA,PARBHANI,NISAR SUBHAN KHAN PATHAN,INDEPENDENT,12341,S13,17
2014,MAHARASHTRA,PARBHANI,MD. ILIYAS MD. AMIR MANIYAR,BHARIPA BAHUJAN MAHASANGH,8006,S13,17
2014,MAHARASHTRA,PARBHANI,COMRED BHISE GANPAT DEVRAO,INDEPENDENT,7251,S13,17
2014,MAHARASHTRA,PARBHANI,UDHAV RANGRAO PAWAR (PATIL),INDEPENDENT,6154,S13,17
2014,MAHARASHTRA,PARBHANI,BABAN (ANNA) MULEY,BAHUJAN MUKTI PARTY,5836,S13,17
2014,MAHARASHTRA,PARBHANI,ADV. AJAY SITARAM KARANDE PATIL,SAMAJWADI PARTY,5507,S13,17
2014,MAHARASHTRA,PARBHANI,KAJALE PRADIP MAHADEV,INDEPENDENT,4781,S13,17
2014,MAHARASHTRA,PARBHANI,SALMA SHRINIWAS KULKARNI,AAM AADMI PARTY,4449,S13,17
2014,MAHARASHTRA,PARBHANI,PRAMOD MAROTI PANDITKAR,INDEPENDENT,4103,S13,17
2014,MAHARASHTRA,PARBHANI,RAMRAO DHANSING RATHOD SIR NIRANKARI,INDEPENDENT,3120,S13,17
2014,MAHARASHTRA,PARBHANI,SK. SALEEM,MAJLIS BACHAO TAHREEK,2947,S13,17
2014,MAHARASHTRA,PARBHANI,SAYED ABDUL RAHIM,WELFARE PARTY OF INDIA,2492,S13,17
2014,MAHARASHTRA,PARBHANI,ASHOK BABARAO (AMBHORE) DUDHGAONKAR,AMBEDKAR NATIONAL CONGRESS,1869,S13,17
2014,MAHARASHTRA,PARBHANI,NONE OF THE ABOVE,NONE OF THE ABOVE,17502,S13,17
2014,MAHARASHTRA,JALNA,DANVE RAOSAHEB DADARAO,BHARATIYA JANATA PARTY,591428,S13,18
2014,MAHARASHTRA,JALNA,AUTADE VILAS KESHAVRAO,INDIAN NATIONAL CONGRESS,384630,S13,18
2014,MAHARASHTRA,JALNA,DR. WANKHEDE SHARADCHANDRA GANAPATRAO,BAHUJAN SAMAJ PARTY,23719,S13,18
2014,MAHARASHTRA,JALNA,M. JAVED A. WAHAB,INDEPENDENT,7704,S13,18
2014,MAHARASHTRA,JALNA,NADE DNYANESHWAR DAGDUJI,INDEPENDENT,6953,S13,18
2014,MAHARASHTRA,JALNA,BABASAHEB PATIL SHINDE,INDEPENDENT,6547,S13,18
2014,MAHARASHTRA,JALNA,DILIP DATTA MHASKE,AAM AADMI PARTY,4622,S13,18
2014,MAHARASHTRA,JALNA,VITTHAL SAHEBRAO SHELKE,AMBEDKARITE PARTY OF INDIA,4587,S13,18
2014,MAHARASHTRA,JALNA,KAKARWAL PRATAPSING MAHAJAN,INDEPENDENT,4237,S13,18
2014,MAHARASHTRA,JALNA,AGRAWAL KUNJBIHARI JUGALKISHOR,SAMAJWADI PARTY,3469,S13,18
2014,MAHARASHTRA,JALNA,RAMBHAU HARIBHAU UGLE,RASHTRIYA SANT SANDESH PARTY,3283,S13,18
2014,MAHARASHTRA,JALNA,KARANDE GANESH NAVNATHRAO,INDEPENDENT,2874,S13,18
2014,MAHARASHTRA,JALNA,MIRZA AFSAR BEG,WELFARE PARTY OF INDIA,2467,S13,18
2014,MAHARASHTRA,JALNA,RATHOD RAMESH LALSING,BAHUJAN MUKTI PARTY,2462,S13,18
2014,MAHARASHTRA,JALNA,UNGE RAMBHAU KUNDLIK,INDEPENDENT,2240,S13,18
2014,MAHARASHTRA,JALNA,AD. MAHESH VITTHALRAO KHARAT,INDEPENDENT,1967,S13,18
2014,MAHARASHTRA,JALNA,ASHOK VITTHAL SONWANE,INDEPENDENT,1894,S13,18
2014,MAHARASHTRA,JALNA,SANJAY NIVRUTTI HIVRALE,AMBEDKAR NATIONAL CONGRESS,1821,S13,18
2014,MAHARASHTRA,JALNA,SAYYAD HUSAIN AHMAD,INDEPENDENT,1655,S13,18
2014,MAHARASHTRA,JALNA,MOHAMMAD ASAD SHAIKH AHEMAD,MINORITIES DEMOCRATIC PARTY,1342,S13,18
2014,MAHARASHTRA,JALNA,RAMBHAU VITTHAL CHINCHORE,INDEPENDENT,1120,S13,18
2014,MAHARASHTRA,JALNA,SAPKAL LILABAI DHARMA,INDEPENDENT,1110,S13,18
2014,MAHARASHTRA,JALNA,NONE OF THE ABOVE,NONE OF THE ABOVE,4128,S13,18
2014,MAHARASHTRA,AURANGABAD,CHANDRAKANT BHAURAO KHAIRE,SHIVSENA,520902,S13,19
2014,MAHARASHTRA,AURANGABAD,PATIL NITIN SURESH,INDIAN NATIONAL CONGRESS,358902,S13,19
2014,MAHARASHTRA,AURANGABAD,JEVRIKAR INDRAKUMAR DNYANOBA,BAHUJAN SAMAJ PARTY,37419,S13,19
2014,MAHARASHTRA,AURANGABAD,SUBHASH KALYANRAO LOMTE,AAM AADMI PARTY,11974,S13,19
2014,MAHARASHTRA,AURANGABAD,TRIBHUVAN MADHUKAR PADMAKAR,INDEPENDENT,6135,S13,19
2014,MAHARASHTRA,AURANGABAD,DANDGE NANASAHEB DAMODHAR,INDEPENDENT,5901,S13,19
2014,MAHARASHTRA,AURANGABAD,ABDUL KHUDUS ABDUL SAMAD SHAIKH,BAHUJAN MUKTI PARTY,3775,S13,19
2014,MAHARASHTRA,AURANGABAD,NADEEM RANA,INDEPENDENT,2922,S13,19
2014,MAHARASHTRA,AURANGABAD,SAYYAD SHAFIYODDIN VAHIYODDIN,WELFARE PARTY OF INDIA,2885,S13,19
2014,MAHARASHTRA,AURANGABAD,GAYAKE SADASHIV AMBADAS,SAMAJWADI PARTY,2646,S13,19
2014,MAHARASHTRA,AURANGABAD,PHULARE SURESH ASARAM,INDEPENDENT,2520,S13,19
2014,MAHARASHTRA,AURANGABAD,KAILAS CHANDRABHAN THENGDE,INDEPENDENT,2123,S13,19
2014,MAHARASHTRA,AURANGABAD,ANKUSH MUNJAJI TUPSAMUNDRE,INDEPENDENT,2019,S13,19
2014,MAHARASHTRA,AURANGABAD,BANSODE UDHAV GOVARDHAN,INDEPENDENT,1795,S13,19
2014,MAHARASHTRA,AURANGABAD,SHAIK SAYYAD SHAIK MAHMOOD,INDEPENDENT,1581,S13,19
2014,MAHARASHTRA,AURANGABAD,AHAMAD AZIZ AHAMAD MATEEN,INDEPENDENT,1572,S13,19
2014,MAHARASHTRA,AURANGABAD,JAGDIP VISHWANATH SHINDE,INDEPENDENT,1530,S13,19
2014,MAHARASHTRA,AURANGABAD,NANDARKAR VISHAL UDDHAV,INDEPENDENT,1306,S13,19
2014,MAHARASHTRA,AURANGABAD,RAJU BABURAO DOLE,INDEPENDENT,1238,S13,19
2014,MAHARASHTRA,AURANGABAD,MOHMMAD KISMATWALA KASIM KISMATWALA,GAREEB AADMI PARTY,1201,S13,19
2014,MAHARASHTRA,AURANGABAD,JADHAV PUSHPA SHANTILAL,AMBEDKAR NATIONAL CONGRESS,1038,S13,19
2014,MAHARASHTRA,AURANGABAD,DR. FEROZ KHAN MURTUZA KHAN,INDEPENDENT,978,S13,19
2014,MAHARASHTRA,AURANGABAD,BHANUDAS RAMDAS SARODE,INDEPENDENT,934,S13,19
2014,MAHARASHTRA,AURANGABAD,BANSWAL MANNALAL PREMCHAND,PRABUDDHA REPUBLICAN PARTY,893,S13,19
2014,MAHARASHTRA,AURANGABAD,BALASAHEB ASARAM SARATE,INDEPENDENT,880,S13,19
2014,MAHARASHTRA,AURANGABAD,JAWAHARLAL LAXMAN BHAGURE,INDEPENDENT,878,S13,19
2014,MAHARASHTRA,AURANGABAD,BALASAHEB VITTHAL AWARE,INDEPENDENT,614,S13,19
2014,MAHARASHTRA,AURANGABAD,NONE OF THE ABOVE,NONE OF THE ABOVE,6372,S13,19
2014,MAHARASHTRA,DINDORI,CHAVAN HARISHCHANDRA DEORAM,BHARATIYA JANATA PARTY,542784,S13,20
2014,MAHARASHTRA,DINDORI,DR. BHARATI PRAVIN PAWAR,NATIONALIST CONGRESS PARTY,295165,S13,20
2014,MAHARASHTRA,DINDORI,COM. HEMANT MOTIRAM WAGHERE,COMMUNIST PARTY OF INDIA  (MARXIST),72599,S13,20
2014,MAHARASHTRA,DINDORI,MALI SHARAD SAHEBRAO,BAHUJAN SAMAJ PARTY,17724,S13,20
2014,MAHARASHTRA,DINDORI,GAIKWAD ABHIJEET KALYANRAO,INDEPENDENT,10267,S13,20
2014,MAHARASHTRA,DINDORI,PRABHAT CHINDHU SONAWANE,BHARIPA BAHUJAN MAHASANGH,5578,S13,20
2014,MAHARASHTRA,DINDORI,AJITDADA BHIKA PAWAR,INDEPENDENT,5177,S13,20
2014,MAHARASHTRA,DINDORI,PROF. DNYANESHWAR DAMU MALI,AAM AADMI PARTY,4067,S13,20
2014,MAHARASHTRA,DINDORI,KAILAS SAKHARAM MORE,INDEPENDENT,3900,S13,20
2014,MAHARASHTRA,DINDORI,BHARAT KISAN MATE,BAHUJAN MUKTI PARTY,2024,S13,20
2014,MAHARASHTRA,DINDORI,NONE OF THE ABOVE,NONE OF THE ABOVE,10897,S13,20
2014,MAHARASHTRA,NASHIK,GODSE HEMANT TUKARAM,SHIVSENA,494735,S13,21
2014,MAHARASHTRA,NASHIK,CHHAGAN BHUJBAL,NATIONALIST CONGRESS PARTY,307399,S13,21
2014,MAHARASHTRA,NASHIK,DR. PRADEEP PAWAR,MAHARASHTRA NAVNIRMAN SENA,63050,S13,21
2014,MAHARASHTRA,NASHIK,DINKAR DHARMA PATIL,BAHUJAN SAMAJ PARTY,20896,S13,21
2014,MAHARASHTRA,NASHIK,ADV. TANAJI SUKDEO JAIBHAVE,COMMUNIST PARTY OF INDIA  (MARXIST),17154,S13,21
2014,MAHARASHTRA,NASHIK,VIJAY BALIRAM PANDHARE,AAM AADMI PARTY,9672,S13,21
2014,MAHARASHTRA,NASHIK,FASALE BABAN NAMDEO,INDEPENDENT,3792,S13,21
2014,MAHARASHTRA,NASHIK,SARKATE DEVIDAS PIRAJI,INDEPENDENT,3425,S13,21
2014,MAHARASHTRA,NASHIK,VISHNU RAMDAS JADHAV,INDEPENDENT,1666,S13,21
2014,MAHARASHTRA,NASHIK,PRAMOD GYANIRAM NATHEKAR,INDEPENDENT,1580,S13,21
2014,MAHARASHTRA,NASHIK,MAKSUD ILIYAS KHAN,INDEPENDENT,1253,S13,21
2014,MAHARASHTRA,NASHIK,AVHAD MAHESH ZUNJAR,ALL INDIA FORWARD BLOC,1204,S13,21
2014,MAHARASHTRA,NASHIK,PRAKASH GIRDHAR KANOJE,INDEPENDENT,1121,S13,21
2014,MAHARASHTRA,NASHIK,PATHAN SAKHAWATKHA YASINKHA,BAHUJAN MUKTI PARTY,845,S13,21
2014,MAHARASHTRA,NASHIK,PATHAN AYUB MADDEKHAN,INDIAN UNION MUSLIM LEAGUE,697,S13,21
2014,MAHARASHTRA,NASHIK,NONE OF THE ABOVE,NONE OF THE ABOVE,8916,S13,21
2014,MAHARASHTRA,PALGHAR,ADV. CHINTAMAN NAVASHA WANGA,BHARATIYA JANATA PARTY,533201,S13,22
2014,MAHARASHTRA,PALGHAR,BALIRAM SUKUR JADHAV,BAHUJAN VIKAS AAGHADI,293681,S13,22
2014,MAHARASHTRA,PALGHAR,KHARAPADE LADAKYA RUPA,COMMUNIST PARTY OF INDIA  (MARXIST),76890,S13,22
2014,MAHARASHTRA,PALGHAR,PANDURANG JETHYA PARDHI,AAM AADMI PARTY,16182,S13,22
2014,MAHARASHTRA,PALGHAR,HARIBHAU SOMA VARTHA,INDEPENDENT,12974,S13,22
2014,MAHARASHTRA,PALGHAR,DILIP ATMARAM DUMADA,BAHUJAN MUKTI PARTY,10742,S13,22
2014,MAHARASHTRA,PALGHAR,GAVARI SHYAM ANANT,BAHUJAN SAMAJ PARTY,8176,S13,22
2014,MAHARASHTRA,PALGHAR,SACHIN DAMODAR SHINGDA,INDEPENDENT,7957,S13,22
2014,MAHARASHTRA,PALGHAR,MOHAN BARKU GUHE,BHARIPA BAHUJAN MAHASANGH,6691,S13,22
2014,MAHARASHTRA,PALGHAR,KASHINATH LAXMAN KOKERA,INDEPENDENT,4327,S13,22
2014,MAHARASHTRA,PALGHAR,NONE OF THE ABOVE,NONE OF THE ABOVE,21797,S13,22
2014,MAHARASHTRA,BHIWANDI,KAPIL MORESHWAR PATIL,BHARATIYA JANATA PARTY,411070,S13,23
2014,MAHARASHTRA,BHIWANDI,PATIL VISHWANATH RAMCHANDRA,INDIAN NATIONAL CONGRESS,301620,S13,23
2014,MAHARASHTRA,BHIWANDI,SURESH (BALYA MAMA) GOPINATH MHATRE,MAHARASHTRA NAVNIRMAN SENA,93647,S13,23
2014,MAHARASHTRA,BHIWANDI,ANSARI MUMTAZ ABDUL SATAR,BAHUJAN SAMAJ PARTY,14068,S13,23
2014,MAHARASHTRA,BHIWANDI,MADHUKAR VITTHAL PATIL,COMMUNIST PARTY OF INDIA,13720,S13,23
